Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Jordan,JOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066721032,0.069797533,0.018984875,0.034830796,0.023585718,0.030826448,0.062595486,0.0364235,0.006230154,0.001863002,0.001525666,0.00153182,0.0037034,0.003202021,0.001832205,0.002707535,0.004387915,0.003386422,0.001615729,0.001775291,0.002097803,0.002811001,0.002797461,0.002651471,0.005374956,0.001456883,0.001807605,0.002404725,0.002253264,0.001984198,0.001677425,0.000850612,0.000657174,0.000238806,0.000978519,0.000967125
Japan,JPN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.001648864,0.004776946,0.00830335,0.013236114,0.068898162,0.06729784,0.064517752,0.057942754,0.040115822,0.091162141,0.009614542,0.00507361,0.004622103,0.004932205,0.004088018,0.005184254,0.001922707,0.002164044,0.001358547,0.001796483,0.002379283,0.001604757,0.001838408,0.001458856,0.000825583,0.000818712,0.001230243,0.001006302,0.000511753,0.000654504,0.001069697,0.000787365,0.000718769,0.00072543,0.001168683,0.001965373,0.002235615,0.002218292,0.002919046,0.001298356,0.001626754,0.002297684,0.002200968,0.002280065,0.002173158,0.000836117,0.000569898,0.001527199,0.001041035,0.001170546
Kazakhstan,KAZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,11.85650395,5.989477913,4.760464671,4.546217073,4.761916422,5.401660573,8.061839543,6.579518347,1.734208839,9.825474329,22.87492955,15.76362396,17.66009804,18.2277919,20.57719567,23.74451479,21.22698814,18.49402436,21.48390887,14.20488654,16.63517573,19.5000037,17.27301148,14.32563708,13.61513031,6.753169056,7.142181512,9.981196361,15.58095905,13.83727639
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529295,0.022073329
Kyrgyz Republic,KGZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.517093811,0.226456493,0.235659458,0.228627658,0.206495394,0.287128415,0.364422307,0.361871201,0.069033529,0.312417004,0.848566876,0.56091071,0.430031903,0.388145115,0.464357348,0.864822701,0.903457676,0.368733026,0.394437027,0.222291018,0.340942383,0.414530913,0.387499584,0.324930991,0.294104586,0.120833212,0.083633738,0.101740987,0.135973726,0.159577626
Cambodia,KHM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,KIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383642,0.001656364,0.001456292,0.000943684,0.000989596,0.001145148,0.001736634,0.001778009,0.001548361,0.001447371,0.000814937,0.000190489,0.000144169,0.00039608,0.000464975,0.000378069
Kuwait,KWT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,40.9646295,40.48610493,46.35030763,51.20063845,73.42507643,63.86800076,65.33688261,59.78610784,60.90575115,,68.60102293,47.08689365,31.86524108,43.55347294,44.6775403,38.5723312,32.10746505,39.70183373,33.44154043,47.71553065,55.3452496,9.103082931,29.47364034,40.40166937,38.78035557,38.98686896,42.11800515,38.37744496,29.12719239,34.75303817,51.28820687,43.5285482,38.43864914,40.3941434,47.9233002,55.43409735,52.73171552,48.72753129,53.65776222,39.57988163,48.81698284,58.24907262,54.03873272,52.07976784,50.14175511,36.26221877,31.641264,36.13389372,44.05513925,42.14147618
Latin America & Caribbean (excluding high income),LAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.763109148,0.909207444,0.877314554,1.157976137,4.185260147,3.297095904,3.266756155,2.683822349,2.710788808,6.462292444,7.108589264,5.500750405,3.868935309,5.674538137,5.69449999,5.278995431,2.300796577,3.540619477,2.38775497,3.278931569,4.092797261,1.97296228,2.317607393,1.982819903,1.66439563,1.811639584,2.379995182,1.967697119,1.052233579,2.010034242,3.392384066,2.578122238,3.071787102,3.60499152,4.412678383,5.465565094,5.529663443,4.656637095,5.304357963,2.751942111,3.151684642,4.266090239,4.075023942,3.753733968,3.347274045,1.213914956,0.89502356,1.296336517,2.024607731,1.90568961
Lao PDR,LAO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LBN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,LBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,41.29456037,24.44996575,23.38953052,23.18003136,22.91342739,28.03831153,32.32124479,27.33548221,18.48408208,20.22466761,34.28652482,30.45788409,49.8219827,48.96654033,54.85075063,61.77359812,66.71275796,59.99605558,63.27978822,48.27802791,56.01334831,49.61726672,62.43047025,51.12090917,39.7474404,24.8705752,20.23158274,36.72329946,42.50319908,43.88826332
St. Lucia,LCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & Caribbean,LCN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.738426222,0.85811637,0.836959886,1.099994252,4.083768144,3.345864462,3.299680158,2.696963392,2.713345292,6.366835021,6.790084966,5.277289776,3.684978476,5.389429125,5.401251117,5.027416855,2.181512836,3.33165036,2.250723032,3.089936446,3.870052713,1.879063517,2.16940377,1.865927476,1.566695839,1.690694283,2.221566863,1.832969407,0.977521803,1.851678845,3.141894233,2.379699848,2.809082547,3.288203625,4.010797698,5.003180499,5.062298544,4.28536812,4.916118576,2.54199604,2.925395282,3.953267245,3.7631645,3.458841817,3.096035062,1.103865265,0.810818412,1.179152038,1.826710474,1.717345566
Least developed countries: UN classification,LDC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.002642979,0.002621518,0.00378616,0.011395958,0.022646786,0.134510784,0.214254435,0.183716935,0.365392385,1.552226975,0.699104323,0.279112425,0.778173097,1.351695992,1.348330321,0.493884135,1.244769706,1.103110053,1.875970126,3.52352772,1.968534613,2.511314051,2.29300872,2.644570482,2.849133475,3.589959802,3.069833531,1.47677863,2.809518411,5.020382123,3.8828694,3.972342211,3.850428733,6.605194307,9.370579327,10.34191134,10.53425647,14.25218546,6.475104595,8.683485826,10.14530985,7.277806183,6.313622385,4.889921344,1.680493942,1.340911739,2.2973895,3.059452683,2.530381501
Low income,LIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.412903576,,,2.155709772,2.724369292,3.049199184,2.656649831,2.361818206,4.817469508,3.518676035,2.647052743,1.993862379,2.254798083,2.430603927,2.346788282,1.1219177,1.756401214,1.665612832,3.018645642,5.812603135,3.9907285,4.57428624,4.994813069,6.076590226,6.025990803,7.186853222,6.069125088,3.787505135,5.981550227,8.931433594,7.442676618,6.837931839,7.313681255,9.615244916,12.29259151,12.20375594,10.66708534,12.58235321,6.027078517,8.066391427,9.494575811,3.660448542,3.638826999,3.054781911,0.837356365,0.462861714,0.922512766,1.305405477,1.181138432
Liechtenstein,LIE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower middle income,LMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.578482696,0.486660609,0.605165529,0.881763199,5.058131021,4.262376245,4.897600569,5.198418508,4.58850106,10.56836464,8.321673348,4.499750251,3.354435987,4.280418135,5.253362182,5.171403984,2.200664662,3.017410888,2.340341274,4.025334347,5.038229991,3.167783855,3.405798793,3.235669979,2.639882358,2.791710666,3.351766909,2.81539287,1.41350441,2.330325574,4.210549612,3.072646564,3.003927505,3.151983082,4.357152536,5.799300749,6.047828708,5.399218574,6.898969524,3.399663182,4.262583723,5.58329724,5.205361958,4.45096347,3.596552094,1.463049203,1.099487099,1.642195607,2.264690011,1.925281728
Low & middle income,LMY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.042582878,1.145936743,1.307405303,1.828409419,7.20103712,6.16424555,6.783463704,6.441121351,6.104273792,9.866168593,9.826894631,6.241923977,4.70696292,5.861246269,6.100348421,5.85578416,2.649170579,4.036130224,3.31304147,5.079344266,6.235744298,2.833576612,3.018556359,3.094137397,2.604795995,2.644495009,3.248219274,2.70725362,1.409097213,2.548218905,4.528899129,3.399564209,3.488596633,3.791989455,4.987016786,6.360466917,6.518502045,5.642810985,6.592443797,3.532303784,4.220805345,5.167425496,4.758267716,4.098481938,3.520827328,1.542681343,1.259042708,1.745130785,2.435907096,1.932929581
Lesotho,LSO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Late-demographic dividend,LTE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.986982644,1.106723166,1.308903226,1.562292358,5.470402079,6.111946227,6.67397125,6.140240394,6.202790233,8.194598058,11.22218162,7.954898759,5.150335867,6.48050082,6.632565972,6.066435388,3.104229645,4.408354335,3.620176951,5.338522076,6.320864422,2.813403901,3.287874254,3.123254235,2.503396496,2.314629671,2.798917754,2.339572861,1.246875234,2.428156411,4.475557299,3.326686406,3.323298657,3.678028991,4.427983902,5.633526641,5.712243088,4.904444696,5.614607244,3.157834542,3.853364195,4.888272541,4.558232054,3.967252546,3.462597878,1.65031588,1.321248746,1.705643575,2.34998785,2.141282586
Lithuania,LTU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.082235307,0.130838354,0.117205227,0.035042159,0.107640214,0.318186198,0.329781326,0.276531732,0.219024363,0.195167433,0.176418889,0.153805582,0.108330243,0.105065137,0.063909278,0.092466349,0.119017145,0.104293132,0.073599545,0.06047192,0.027347707,0.017891302,0.021711582,0.026274474,0.049395279
Luxembourg,LUX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao SAR, China",MAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin (French part),MAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.008688885,0.010596337,0.011239659,0.013518683,0.045509374,0.038585972,0.03888745,0.035600912,0.029673797,0.05573564,0.05459504,0.058947667,0.047223401,0.052563711,0.056533796,0.053953353,0.010407316,0.010296132,0.007219224,0.007417096,0.008628116,0.004901065,0.003280926,0.003299175,0.002672922,0.003960479,0.00447185,0.005873906,0.000866662,0.002650172,0.007184655,0.007706637,0.004764157,0.003478016,0.004021815,0.003976873,0.006154013,0.006309888,0.00595149,0.003073815,0.005255074,0.006998065,0.005086053,0.005126454,0.004486097,0.00236005,0.001845864,0.002311219,0.002949879,0.002614844
Monaco,MCO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.019078686,0.026276852,0.017262904,0.004729881,0.023310111,0.0459376,0.027925418,0.025031923,0.02361348,0.023257186,0.036152716,0.029895689,0.051280875,0.097905938,0.065408499,0.047504004,0.070371042,0.056095268,0.041917247,0.030442972,0.013649652,0.008939457,0.009591506,0.01310706,0
Madagascar,MDG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153476928,0.071265882,0.059878806,0.102339877,0.144392346,0.124809007
Maldives,MDV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa,MEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,12.94378247,15.75177169,17.85102767,21.89952125,49.73419482,39.69876063,39.18918401,36.64854956,33.6307525,52.42431556,44.63442177,32.96636445,21.62420103,20.25485131,19.42514076,17.07433898,9.769783004,15.22722317,13.7455637,20.50096931,22.3894094,17.86857109,18.23996231,18.94204569,16.76414472,16.49767678,18.40370035,16.12516136,10.42540618,14.08691613,22.56482275,17.82810345,17.46176496,20.0265758,24.93666355,31.64996302,31.93234627,28.35084,32.45790257,19.99434408,24.26994466,29.75421021,28.71329267,26.86131348,24.11399896,13.88678578,11.67624472,15.02724459,19.23998321,16.85873514
Mexico,MEX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.295740153,0.385081843,0.397847077,0.493140158,2.396514252,2.343713846,2.821324051,3.268602085,3.502592695,8.189605803,8.812620845,6.851962477,7.31103493,11.06615167,9.395465807,8.435306314,4.801817732,7.318941428,4.362911923,5.328104993,6.358834216,3.159485927,2.931940003,2.048726813,1.848826428,2.897813205,3.660186044,2.720371024,1.354437659,1.994689308,3.256029367,2.297578226,2.432993494,3.227507206,4.050530509,5.321742127,5.530374308,4.961995839,5.797958167,3.31730865,3.998094278,5.450382169,5.186720583,4.555880047,3.817779353,1.563276546,1.189734909,1.661561467,2.26800624,1.806175194
Marshall Islands,MHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.044560407,1.166075813,1.328485266,1.859430807,7.330764422,6.257582569,6.884159521,6.548447224,6.214028005,10.00108659,10.03557863,6.362893138,4.797581637,5.98191811,6.218063382,5.966894511,2.700564712,4.114404271,3.355295369,5.129788246,6.24592226,2.804232484,2.983508772,3.054449884,2.547345956,2.588353497,3.185200783,2.653017325,1.369070392,2.488602423,4.44109266,3.324994093,3.421253065,3.723285744,4.899099564,6.249846873,6.414391342,5.551811774,6.494948216,3.489493517,4.161385517,5.105733377,4.773575566,4.105118072,3.52777159,1.554079639,1.270406675,1.75612122,2.450503565,1.943015038
North Macedonia,MKD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,MMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006457617,0.825810212,1.22782031,0.924328582,1.775084587,2.36959102,2.67709435,1.853611184,1.642544167,0.624598465,0.761830555,0.943549904,0.911148934,0.836075442,0.663648879,0.191142365,0.159860924,0.184807445,0.229449243,0.200103623
Middle East & North Africa (excluding high income),MNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,7.756496753,9.568240805,10.40518088,12.96387606,36.23300769,29.5103144,28.93893434,26.38407423,24.95349745,28.82490936,28.15330562,17.77946978,14.96859052,14.30006219,13.49378606,12.87695218,5.854431404,10.76301115,9.92315623,15.7686769,15.81858197,12.06637843,11.60741263,15.12870528,13.67217655,13.12988757,14.34942865,12.5832104,7.620120937,10.74049823,17.9076983,14.06772106,14.34749085,15.90422917,21.71727513,27.68267619,28.52525679,24.67088649,28.15729086,16.68083911,19.82229542,22.77184485,22.0240951,20.86710899,18.91538511,10.82951323,9.468330226,13.60517242,17.77478503,14.81543113
Montenegro,MNE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020391884,0.071327591,0.117593588,0.085219697,0.15135204,0.202562007,0.277310754,0.30954029,0.510257546,0.972209385,1.398265476,1.424547974,1.543204488,1.898191986,2.206768371,2.813736305,3.681717984,1.704772174,1.499399986,1.858623979,2.42401228,2.039722408
Northern Mariana Islands,MNP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,MOZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083485522,0.244307376,0.39533532,0.384336682,0.518286717,0.081492373,0.150631264,0.217973841,0.251356099,0.275890894,0.127596921,0.053693412,0.066109675,0.096583139,0.099664819,0.148736202
Mauritania,MRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00245616,6.179440447,5.952407164,2.776376224,2.546410076,2.91958571,2.464421018,2.037359018,1.656375173,0.551714253,0.425114921,0.602916017,0,0
Mauritius,MUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.015012263,0.169972516,0.440348782,0.613570595,2.573141118,3.516749862,5.361423167,5.661554543,5.355857653,12.80729312,12.28221443,9.328331226,6.651576095,8.195239152,8.732918374,9.297646507,5.58756961,7.053991511,5.323955736,7.512937975,9.527704068,5.040879862,4.665166961,3.949726431,3.21501621,3.1206106,3.531546481,3.164748618,2.2869158,3.304045581,5.494331319,3.799968466,3.836557726,4.326547017,5.728492603,7.164608376,7.164377099,6.219182638,7.2995168,4.156446162,4.646951212,5.411659573,5.092159419,4.491379491,3.958186767,1.878324964,1.586481771,2.156621128,2.88905686,2.363328551
North America,NAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.40146136,0.424866817,0.419888858,0.455019251,1.625057718,1.447440297,1.398844141,1.490408498,1.434243453,2.573238084,3.201627067,2.270878903,1.389287369,1.711047087,1.558051939,1.371722494,0.567483686,0.816472215,0.520704141,0.658717895,0.831830225,0.556590021,0.537807981,0.439776805,0.353427895,0.364890702,0.440050928,0.265952645,0.098896399,0.211194603,0.389883043,0.203083154,0.208789388,0.249910969,0.342708276,0.437555081,0.408785573,0.429414416,0.732992177,0.376827923,0.43099042,0.618001282,0.385987938,0.469484854,0.395538262,0.010642199,0.120112877,0.232392533,0.483620314,0.455004742
Namibia,NAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,NCL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Niger,NER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084400635,5.608101939,4.676141308,3.669295909,0.967579307,0.748684395,1.343449736,1.634626887,1.339515389
Nigeria,NGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0,0.368434246,0,1.640673276,24.90736298,18.02267381,16.24823324,19.27437104,16.18716481,38.55116275,24.0409746,3.147949035,1.447166274,4.046303272,9.012356972,9.556781309,4.296277255,9.576209443,8.099277227,20.08744187,21.85807323,13.86338659,17.11493677,26.42848928,16.63598523,15.23062018,17.77448644,13.98967734,5.306984426,9.970570107,20.64031341,12.93036483,9.180859949,10.222577,15.28869186,18.57681092,16.14685663,14.443735,16.84495634,9.165243168,12.85654034,16.55637937,13.9947523,10.70899549,8.297441643,3.027133107,2.800011182,6.060843732,8.840770487,7.400044744
Nicaragua,NIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.003388576,0.004501053,0.005338187,0.009846755,0.063679319,0.049878456,0.049337414,0.046080248,0.038794292,0.078151779,0.086086813,0.084863947,0.06814202,0.145090409,0.187544631,0.239366416,0.085818796,0.109304233,0.067495336,0.091659569,0.112302806,0.05371898,0.037159093,0.035036273,0.046748173,0.036861276,0.04428724,0.035393384,0.008452177,0.018273327,0.040208718,0.026032672,0.044627459,0.043674559,0.047569306,0.049380369,0.046032904,0.065743615,0.069527429,0.030499657,0.035273994,0.056001307,0.054666646,0.049902809,0.059239041,0.026942886,0.01391854,0.020206464,0.028698177,0.021708219
Norway,NOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.002446693,0.01737285,0.033571153,0.240801332,1.005781567,1.517877179,1.449440985,1.634956728,3.859987105,5.066237336,3.848767007,2.233441601,4.191705764,5.042865079,5.35069378,1.982023344,3.209979677,2.507800029,5.344635544,6.949177932,3.649605026,4.146497737,4.663261218,4.579691413,4.597470854,6.705827921,5.445991745,1.388659258,4.734463197,10.94516874,7.944981927,7.273834183,7.157180162,8.188988711,9.308944156,9.24239469,7.906034745,9.284994745,5.561582664,6.514045641,8.033459139,6.963218656,5.835522777,5.613889387,3.151827948,2.69406188,3.765984273,5.24559359,4.808337413
Nepal,NPL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,NRU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.000557944,0.002920115,0.007643485,0.014164525,0.081034907,0.098123094,0.267142595,0.377613792,0.262607541,0.361720267,0.320052405,0.361839452,0.361676966,0.420436752,0.528608444,0.507562159,0.291356058,0.316751293,0.254019847,0.431666169,0.595777306,0.367817161,0.385662989,0.358960752,0.265611351,0.202590508,0.267218395,0.393215865,0.19133095,0.270558518,0.510947132,0.329315792,0.253036723,0.17534982,0.176174381,0.234944937,0.258401095,0.529593193,1.103049149,0.586990076,0.671599372,0.777849676,0.636441229,0.465569853,0.433610582,0.201054015,0.13210155,0.162747731,0.187201874,0.17015329
OECD members,OED,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.222576933,0.216450813,0.20548592,0.212939933,0.782480726,0.695523634,0.711716185,0.749612374,0.687301373,1.311285085,1.609724696,1.311003414,0.864959222,1.143017674,1.124692689,1.036440715,0.367774557,0.504088049,0.317549292,0.433404356,0.528084441,0.310979452,0.303675867,0.27214647,0.233652171,0.235621968,0.318852608,0.24329542,0.094865152,0.206153453,0.410579449,0.27134353,0.275437474,0.293410235,0.358628771,0.472825575,0.485528632,0.462386235,0.637270362,0.337734989,0.424703935,0.584379367,0.482139855,0.477826473,0.412698429,0.114603837,0.130379055,0.21327403,0.371164943,0.343158533
